"Bruto domaèi proizvod po: LETO, STATISTIÈNA REGIJA , MERITVE"

"2007"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17412
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11164
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14521
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13434
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";15219
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";10552
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13809
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16874
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";25668
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14874
" ";"Primorsko-notranjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";12588
" ";"Goriška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16511
" ";"Obalno-kraška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";18391
"2008"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";18769
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11893
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";15724
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14388
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16799
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11382
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";15025
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";18138
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";27227
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";15858
" ";"Primorsko-notranjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13579
" ";"Goriška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17907
" ";"Obalno-kraška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";20102
"2009"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17714
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11413
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14745
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13130
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";15717
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";10700
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14432
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16772
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";26020
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14346
" ";"Primorsko-notranjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";12895
" ";"Goriška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16684
" ";"Obalno-kraška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";19147
"2010"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17694
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11366
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14606
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13131
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16033
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";10795
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14432
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16841
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";25709
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14646
" ";"Primorsko-notranjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";12471
" ";"Goriška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16559
" ";"Obalno-kraška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";19226
"2011"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17973
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11866
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14915
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13773
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16501
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";10867
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14906
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17048
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";25923
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14906
" ";"Primorsko-notranjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";12555
" ";"Goriška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16568
" ";"Obalno-kraška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";19068
"2012"
" ";"SLOVENIJA"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";17540
" ";"Pomurska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";11771
" ";"Podravska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14537
" ";"Koroška"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";13816
" ";"Savinjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16122
" ";"Zasavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";10312
" ";"Posavska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14597
" ";"Jugovzhodna Slovenija"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";16467
" ";"Osrednjeslovenska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";25439
" ";"Gorenjska"
" ";" ";"Na prebivalca, EUR (tekoèi teèaj)";14610
" ";"Primorsko-notranjska"
