"Študenti in dijaki štipendisti po: LETO, REGIJA STALNEGA BIVALIŠÈA,"
"VRSTA ŠTIPENDIJE, ŠTIPENDISTI, SPOL , MERITVE"

"2008"
" ";"SLOVENIJA IN TUJINA"
" ";" ";"Vrsta štipendije - SKUPAJ"
" ";" ";" ";"Štipendije - SKUPAJ"
" ";" ";" ";" ";"Spol - SKUPAJ"
" ";" ";" ";" ";" ";"Število";54722
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"Število";24836
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"Število";29886
" ";"Tujina"
" ";" ";"Vrsta štipendije - SKUPAJ"
" ";" ";" ";"Štipendije - SKUPAJ"
" ";" ";" ";" ";"Spol - SKUPAJ"
" ";" ";" ";" ";" ";"Število";466
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"Število";218
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"Število";248
" ";"SLOVENIJA"
" ";" ";"Vrsta štipendije - SKUPAJ"
" ";" ";" ";"Štipendije - SKUPAJ"
" ";" ";" ";" ";"Spol - SKUPAJ"
" ";" ";" ";" ";" ";"Število";54256
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"Število";24618
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"Število";29638
" ";"Pomurska"
" ";" ";"Vrsta štipendije - SKUPAJ"
" ";" ";" ";"Štipendije - SKUPAJ"
" ";" ";" ";" ";"Spol - SKUPAJ"
" ";" ";" ";" ";" ";"Število";4003
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"Število";1782
" ";" ";" ";" ";"Ženske"
" ";" ";" ";" ";" ";"Število";2221
" ";"Podravska"
" ";" ";"Vrsta štipendije - SKUPAJ"
" ";" ";" ";"Štipendije - SKUPAJ"
" ";" ";" ";" ";"Spol - SKUPAJ"
" ";" ";" ";" ";" ";"Število";9077
" ";" ";" ";" ";"Moški"
" ";" ";" ";" ";" ";"Število";4160
" ";" ";" ";" ";"Ženske"
